Exchange Date,Close,Net,%Chg,Open,Low,High,O-C,H-L
08-Feb-2001,"1,332.53",-8.36,-0.62%,"1,341.10","1,332.42","1,350.32",-8.57,17.90
07-Feb-2001,"1,340.89",-11.37,-0.84%,"1,352.26","1,334.26","1,352.26",-11.37,18.00
06-Feb-2001,"1,352.26",-2.05,-0.15%,"1,354.31","1,350.04","1,363.55",-2.05,13.51
05-Feb-2001,"1,354.31",+4.84,+0.36%,"1,349.47","1,344.48","1,354.56",4.84,10.08
02-Feb-2001,"1,349.47",-24.00,-1.75%,"1,373.47","1,348.72","1,376.38",-24.00,27.66
01-Feb-2001,"1,373.47",+7.46,+0.55%,"1,366.01","1,359.34","1,373.50",7.46,14.16
31-Jan-2001,"1,366.01",-7.72,-0.56%,"1,373.73","1,364.66","1,383.37",-7.72,18.71
30-Jan-2001,"1,373.73",+9.56,+0.70%,"1,364.17","1,356.20","1,375.68",9.56,19.48
29-Jan-2001,"1,364.17",+9.22,+0.68%,"1,354.92","1,350.36","1,365.54",9.25,15.18
26-Jan-2001,"1,354.95",-2.56,-0.19%,"1,357.51","1,342.75","1,357.51",-2.56,14.76
25-Jan-2001,"1,357.51",-6.79,-0.50%,"1,364.30","1,354.63","1,367.35",-6.79,12.72
24-Jan-2001,"1,364.30",+3.90,+0.29%,"1,360.40","1,357.28","1,369.75",3.90,12.47
23-Jan-2001,"1,360.40",+17.50,+1.30%,"1,342.90","1,339.63","1,362.90",17.50,23.27
22-Jan-2001,"1,342.90",+0.36,+0.03%,"1,342.54","1,333.84","1,353.62",0.36,19.78
19-Jan-2001,"1,342.54",-5.43,-0.40%,"1,347.97","1,336.74","1,354.55",-5.43,17.81
18-Jan-2001,"1,347.97",+18.50,+1.39%,"1,329.89","1,327.41","1,352.71",18.08,25.30
17-Jan-2001,"1,329.47",+2.82,+0.21%,"1,326.65","1,325.41","1,346.92",2.82,21.51
16-Jan-2001,"1,326.65",+8.33,+0.63%,"1,318.32","1,313.33","1,327.81",8.33,14.48
12-Jan-2001,"1,318.32",-8.50,-0.64%,"1,326.82","1,311.59","1,333.21",-8.50,21.62
11-Jan-2001,"1,326.82",+13.55,+1.03%,"1,313.27","1,309.72","1,332.19",13.55,22.47
10-Jan-2001,"1,313.27",+12.47,+0.96%,"1,300.80","1,287.28","1,313.76",12.47,26.48
09-Jan-2001,"1,300.80",+4.94,+0.38%,"1,295.86","1,295.14","1,311.72",4.94,16.58
08-Jan-2001,"1,295.86",-2.49,-0.19%,"1,298.35","1,276.29","1,298.35",-2.49,22.06
05-Jan-2001,"1,298.35",-34.99,-2.62%,"1,333.34","1,294.95","1,334.77",-34.99,39.82
04-Jan-2001,"1,333.34",-14.22,-1.06%,"1,347.56","1,329.14","1,350.24",-14.22,21.10
03-Jan-2001,"1,347.56",+64.29,+5.01%,"1,283.27","1,274.62","1,347.76",64.29,73.14
02-Jan-2001,"1,283.27",-37.01,-2.80%,"1,320.28","1,276.05","1,320.28",-37.01,44.23
29-Dec-2000,"1,320.28",-13.94,-1.04%,"1,334.22","1,317.51","1,340.10",-13.94,22.59
28-Dec-2000,"1,334.22",+5.30,+0.40%,"1,328.92","1,325.78","1,335.93",5.30,10.15
27-Dec-2000,"1,328.92",+13.73,+1.04%,"1,315.19","1,310.96","1,332.03",13.73,21.07
26-Dec-2000,"1,315.19",+9.22,+0.71%,"1,305.97","1,301.64","1,315.94",9.22,14.30
22-Dec-2000,"1,305.97",+31.11,+2.44%,"1,274.86","1,274.86","1,305.97",31.11,31.11
21-Dec-2000,"1,274.86",+10.12,+0.80%,"1,264.74","1,254.07","1,285.31",10.12,31.24
20-Dec-2000,"1,264.74",-40.86,-3.13%,"1,305.60","1,261.16","1,305.60",-40.86,44.44
19-Dec-2000,"1,305.60",-17.14,-1.30%,"1,322.96","1,305.20","1,346.44",-17.36,41.24
18-Dec-2000,"1,322.74",+10.59,+0.81%,"1,312.15","1,312.15","1,332.32",10.59,20.17
15-Dec-2000,"1,312.15",-28.78,-2.15%,"1,340.93","1,305.38","1,340.93",-28.78,35.55
14-Dec-2000,"1,340.93",-19.06,-1.40%,"1,359.99","1,340.48","1,359.99",-19.06,19.51
13-Dec-2000,"1,359.99",-11.19,-0.82%,"1,371.18","1,358.48","1,385.82",-11.19,27.34
12-Dec-2000,"1,371.18",-9.02,-0.65%,"1,380.20","1,370.27","1,380.27",-9.02,10.00
11-Dec-2000,"1,380.20",+10.31,+0.75%,"1,369.89","1,364.14","1,389.05",10.31,24.91
08-Dec-2000,"1,369.89",+26.34,+1.96%,"1,343.55","1,343.55","1,380.33",26.34,36.78
07-Dec-2000,"1,343.55",-7.91,-0.59%,"1,351.46","1,339.26","1,353.50",-7.91,14.24
06-Dec-2000,"1,351.46",-25.08,-1.82%,"1,376.54","1,346.15","1,376.54",-25.08,30.39
05-Dec-2000,"1,376.54",+51.57,+3.89%,"1,324.97","1,324.97","1,376.56",51.57,51.59
04-Dec-2000,"1,324.97",+9.74,+0.74%,"1,315.18","1,310.23","1,332.06",9.79,21.83
01-Dec-2000,"1,315.23",+0.28,+0.02%,"1,314.95","1,307.02","1,334.67",0.28,27.65
30-Nov-2000,"1,314.95",-26.96,-2.01%,"1,341.91","1,294.90","1,341.91",-26.96,47.01
29-Nov-2000,"1,341.91",+5.82,+0.44%,"1,336.09","1,329.28","1,352.38",5.82,23.10
28-Nov-2000,"1,336.09",-12.88,-0.95%,"1,348.97","1,334.97","1,358.81",-12.88,23.84
27-Nov-2000,"1,348.97",+7.20,+0.54%,"1,341.77","1,341.77","1,362.50",7.20,20.73
24-Nov-2000,"1,341.77",+19.41,+1.47%,"1,322.36","1,322.36","1,343.83",19.41,21.47
22-Nov-2000,"1,322.36",-24.99,-1.85%,"1,347.35","1,321.89","1,347.35",-24.99,25.46
21-Nov-2000,"1,347.35",+4.73,+0.35%,"1,342.62","1,333.62","1,355.87",4.73,22.25
20-Nov-2000,"1,342.62",-25.10,-1.84%,"1,367.72","1,341.67","1,367.72",-25.10,26.05
17-Nov-2000,"1,367.72",-4.60,-0.34%,"1,372.32","1,355.55","1,384.85",-4.60,29.30
16-Nov-2000,"1,372.32",-17.49,-1.26%,"1,389.81","1,370.40","1,394.68",-17.49,24.28
15-Nov-2000,"1,389.81",+6.86,+0.50%,"1,382.95","1,374.75","1,395.96",6.86,21.21
14-Nov-2000,"1,382.95",+31.69,+2.35%,"1,351.26","1,351.26","1,390.06",31.69,38.80
13-Nov-2000,"1,351.26",-14.72,-1.08%,"1,365.98","1,328.62","1,365.98",-14.72,37.36
10-Nov-2000,"1,365.98",-34.16,-2.44%,"1,400.14","1,365.97","1,400.14",-34.16,34.17
09-Nov-2000,"1,400.14",-9.14,-0.65%,"1,409.28","1,369.68","1,409.28",-9.14,39.60
08-Nov-2000,"1,409.28",-22.59,-1.58%,"1,431.87","1,408.78","1,437.28",-22.59,28.50
07-Nov-2000,"1,431.87",-0.32,-0.02%,"1,432.19","1,423.26","1,436.22",-0.32,12.96
06-Nov-2000,"1,432.19",+5.50,+0.39%,"1,428.76","1,427.72","1,438.46",3.43,10.74
03-Nov-2000,"1,426.69",-1.63,-0.11%,"1,428.32","1,420.92","1,433.21",-1.63,12.29
02-Nov-2000,"1,428.32",+7.10,+0.50%,"1,421.22","1,421.13","1,433.27",7.10,12.14
01-Nov-2000,"1,421.22",-8.18,-0.57%,"1,429.40","1,410.45","1,429.60",-8.18,19.15
31-Oct-2000,"1,429.40",+30.74,+2.20%,"1,398.66","1,398.66","1,432.22",30.74,33.56
30-Oct-2000,"1,398.66",+19.08,+1.38%,"1,379.58","1,376.86","1,406.36",19.08,29.50
27-Oct-2000,"1,379.58",+15.14,+1.11%,"1,364.44","1,364.13","1,384.57",15.14,20.44
26-Oct-2000,"1,364.44",-0.46,-0.03%,"1,364.90","1,337.77","1,372.72",-0.46,34.95
25-Oct-2000,"1,364.90",-33.23,-2.38%,"1,398.13","1,362.21","1,398.13",-33.23,35.92
24-Oct-2000,"1,398.13",+2.35,+0.17%,"1,395.78","1,388.13","1,415.64",2.35,27.51
23-Oct-2000,"1,395.78",-1.15,-0.08%,"1,396.93","1,387.75","1,406.96",-1.15,19.21
20-Oct-2000,"1,396.93",+8.17,+0.59%,"1,388.76","1,382.19","1,408.47",8.17,26.28
19-Oct-2000,"1,388.76",+46.63,+3.47%,"1,342.13","1,342.13","1,389.93",46.63,47.80
18-Oct-2000,"1,342.13",-7.84,-0.58%,"1,349.97","1,305.79","1,356.65",-7.84,50.86
17-Oct-2000,"1,349.97",-24.65,-1.79%,"1,374.62","1,342.34","1,380.99",-24.65,38.65
16-Oct-2000,"1,374.62",+0.45,+0.03%,"1,374.17","1,365.06","1,379.48",0.45,14.42
13-Oct-2000,"1,374.17",+44.39,+3.34%,"1,329.78","1,326.81","1,374.17",44.39,47.36
12-Oct-2000,"1,329.78",-34.81,-2.55%,"1,364.59","1,328.06","1,374.93",-34.81,46.87
11-Oct-2000,"1,364.59",-22.43,-1.62%,"1,387.02","1,349.67","1,387.02",-22.43,37.35
10-Oct-2000,"1,387.02",-15.01,-1.07%,"1,402.03","1,383.85","1,408.83",-15.01,24.98
09-Oct-2000,"1,402.03",-6.96,-0.49%,"1,408.99","1,392.48","1,409.69",-6.96,17.21
06-Oct-2000,"1,408.99",-27.29,-1.90%,"1,436.28","1,397.06","1,443.30",-27.29,46.24
05-Oct-2000,"1,436.28",+1.96,+0.14%,"1,434.32","1,431.80","1,444.17",1.96,12.37
04-Oct-2000,"1,434.32",+7.86,+0.55%,"1,426.46","1,416.31","1,439.99",7.86,23.68
03-Oct-2000,"1,426.46",-9.77,-0.68%,"1,436.23","1,425.28","1,454.82",-9.77,29.54
02-Oct-2000,"1,436.23",-0.28,-0.02%,"1,436.52","1,429.75","1,445.51",-0.29,15.76
29-Sep-2000,"1,436.51",-21.78,-1.49%,"1,458.29","1,436.48","1,458.29",-21.78,21.81
28-Sep-2000,"1,458.29",+31.72,+2.22%,"1,426.57","1,425.79","1,461.65",31.72,35.86
27-Sep-2000,"1,426.57",-0.64,-0.04%,"1,427.21","1,419.54","1,436.74",-0.64,17.20
26-Sep-2000,"1,427.21",-11.82,-0.82%,"1,439.03","1,425.29","1,447.74",-11.82,22.45
25-Sep-2000,"1,439.03",-9.69,-0.67%,"1,448.72","1,436.08","1,457.36",-9.69,21.28
22-Sep-2000,"1,448.72",-0.33,-0.02%,"1,449.05","1,421.88","1,449.41",-0.33,27.53
21-Sep-2000,"1,449.05",-2.29,-0.16%,"1,451.34","1,436.19","1,452.90",-2.29,16.71
20-Sep-2000,"1,451.34",-8.56,-0.59%,"1,459.90","1,430.95","1,460.73",-8.56,29.78
19-Sep-2000,"1,459.90",+15.39,+1.07%,"1,444.51","1,444.51","1,461.05",15.39,16.54
18-Sep-2000,"1,444.51",-21.30,-1.45%,"1,465.81","1,441.76","1,467.88",-21.30,26.12
15-Sep-2000,"1,465.81",-15.06,-1.02%,"1,480.87","1,460.22","1,480.96",-15.06,20.74
14-Sep-2000,"1,480.87",-4.04,-0.27%,"1,484.91","1,476.77","1,494.27",-4.04,17.50
13-Sep-2000,"1,484.91",+2.92,+0.20%,"1,481.99","1,474.03","1,487.36",2.92,13.33
12-Sep-2000,"1,481.99",-7.27,-0.49%,"1,489.26","1,479.93","1,496.60",-7.27,16.67
11-Sep-2000,"1,489.26",-5.24,-0.35%,"1,494.50","1,483.03","1,506.59",-5.24,23.56
08-Sep-2000,"1,494.50",-8.01,-0.53%,"1,502.51","1,489.93","1,502.51",-8.01,12.58
07-Sep-2000,"1,502.51",+10.26,+0.69%,"1,492.25","1,492.25","1,505.23",10.26,12.98
06-Sep-2000,"1,492.25",-14.83,-0.98%,"1,507.08","1,492.19","1,512.37",-14.83,20.18
05-Sep-2000,"1,507.08",-13.69,-0.90%,"1,520.77","1,504.21","1,520.77",-13.69,16.56
01-Sep-2000,"1,520.77",+3.09,+0.20%,"1,517.68","1,515.60","1,530.01",3.09,14.41
31-Aug-2000,"1,517.68",+15.09,+1.00%,"1,502.59","1,502.59","1,525.30",15.09,22.71
30-Aug-2000,"1,502.59",-7.25,-0.48%,"1,509.84","1,500.08","1,510.44",-7.25,10.36
29-Aug-2000,"1,509.84",-4.25,-0.28%,"1,514.09","1,505.46","1,514.81",-4.25,9.35
28-Aug-2000,"1,514.09",+7.64,+0.51%,"1,507.05","1,506.46","1,523.88",7.04,17.42
25-Aug-2000,"1,506.45",-1.86,-0.12%,"1,508.31","1,505.16","1,513.41",-1.86,8.25
24-Aug-2000,"1,508.31",+2.34,+0.16%,"1,505.97","1,501.30","1,511.16",2.34,9.86
23-Aug-2000,"1,505.97",+7.84,+0.52%,"1,498.13","1,489.39","1,507.30",7.84,17.91
22-Aug-2000,"1,498.13",-1.35,-0.09%,"1,499.48","1,497.56","1,508.18",-1.35,10.62
21-Aug-2000,"1,499.48",+7.76,+0.52%,"1,491.72","1,491.12","1,502.95",7.76,11.83
18-Aug-2000,"1,491.72",-4.35,-0.29%,"1,496.07","1,488.94","1,499.45",-4.35,10.51
17-Aug-2000,"1,496.07",+16.22,+1.10%,"1,479.85","1,479.85","1,499.46",16.22,19.61
16-Aug-2000,"1,479.85",-4.58,-0.31%,"1,484.43","1,475.81","1,494.73",-4.58,18.92
15-Aug-2000,"1,484.43",-7.13,-0.48%,"1,491.56","1,482.85","1,493.04",-7.13,10.19
14-Aug-2000,"1,491.56",+19.72,+1.34%,"1,471.84","1,468.60","1,491.58",19.72,22.98
11-Aug-2000,"1,471.84",+11.59,+0.79%,"1,460.25","1,452.91","1,475.60",11.59,22.69
10-Aug-2000,"1,460.25",-12.62,-0.86%,"1,472.87","1,459.89","1,475.15",-12.62,15.26
09-Aug-2000,"1,472.87",-9.93,-0.67%,"1,482.80","1,471.16","1,490.33",-9.93,19.17
08-Aug-2000,"1,482.80",+3.48,+0.24%,"1,479.32","1,472.61","1,484.52",3.48,11.91
07-Aug-2000,"1,479.32",+16.39,+1.12%,"1,462.93","1,460.79","1,480.89",16.39,20.10
04-Aug-2000,"1,462.93",+10.37,+0.71%,"1,452.56","1,451.46","1,462.93",10.37,11.47
03-Aug-2000,"1,452.56",+13.86,+0.96%,"1,438.70","1,426.05","1,454.35",13.86,28.30
02-Aug-2000,"1,438.70",+0.60,+0.04%,"1,438.10","1,433.54","1,451.58",0.60,18.04
01-Aug-2000,"1,438.10",+7.27,+0.51%,"1,430.83","1,428.84","1,443.52",7.27,14.68
31-Jul-2000,"1,430.83",+10.94,+0.77%,"1,419.89","1,418.26","1,437.63",10.94,19.37
28-Jul-2000,"1,419.89",-29.73,-2.05%,"1,449.62","1,414.16","1,456.35",-29.73,42.19
27-Jul-2000,"1,449.62",-2.80,-0.19%,"1,452.42","1,445.30","1,464.75",-2.80,19.45
26-Jul-2000,"1,452.42",-22.05,-1.50%,"1,474.47","1,452.42","1,474.47",-22.05,22.05
25-Jul-2000,"1,474.47",+10.18,+0.70%,"1,464.29","1,464.29","1,476.26",10.18,11.97
24-Jul-2000,"1,464.29",-15.90,-1.07%,"1,480.19","1,463.81","1,485.85",-15.90,22.04
21-Jul-2000,"1,480.19",-15.38,-1.03%,"1,495.57","1,477.95","1,495.57",-15.38,17.62
20-Jul-2000,"1,495.57",+13.61,+0.92%,"1,481.96","1,481.96","1,501.88",13.61,19.92
19-Jul-2000,"1,481.96",-11.78,-0.79%,"1,493.74","1,479.76","1,495.55",-11.78,15.79
18-Jul-2000,"1,493.74",-16.75,-1.11%,"1,510.49","1,491.41","1,510.49",-16.75,19.08
17-Jul-2000,"1,510.49",+0.51,+0.03%,"1,509.98","1,505.33","1,517.24",0.51,11.91
14-Jul-2000,"1,509.98",+14.14,+0.95%,"1,495.84","1,494.67","1,509.98",14.14,15.31
13-Jul-2000,"1,495.84",+2.92,+0.20%,"1,492.92","1,489.65","1,501.39",2.92,11.74
12-Jul-2000,"1,492.92",+12.04,+0.81%,"1,480.88","1,480.88","1,497.48",12.04,16.60
11-Jul-2000,"1,480.88",+5.26,+0.36%,"1,475.62","1,470.47","1,488.88",5.26,18.41
10-Jul-2000,"1,475.62",-3.28,-0.22%,"1,478.90","1,474.73","1,486.50",-3.28,11.77
07-Jul-2000,"1,478.90",+22.23,+1.53%,"1,456.67","1,456.67","1,485.15",22.23,28.48
06-Jul-2000,"1,456.67",+10.44,+0.72%,"1,446.23","1,439.60","1,461.65",10.44,22.05
05-Jul-2000,"1,446.23",-23.31,-1.59%,"1,469.54","1,442.48","1,469.54",-23.31,27.06
03-Jul-2000,"1,469.54",+14.94,+1.03%,"1,454.60","1,450.79","1,469.83",14.94,19.04
30-Jun-2000,"1,454.60",+12.21,+0.85%,"1,442.39","1,438.79","1,454.69",12.21,15.90
29-Jun-2000,"1,442.39",-12.43,-0.85%,"1,454.82","1,434.64","1,455.17",-12.43,20.53
28-Jun-2000,"1,454.82",+4.27,+0.29%,"1,450.55","1,450.55","1,467.63",4.27,17.08
27-Jun-2000,"1,450.55",-4.76,-0.33%,"1,455.31","1,450.55","1,463.35",-4.76,12.80
26-Jun-2000,"1,455.31",+13.83,+0.96%,"1,441.48","1,441.48","1,462.34",13.83,20.86
23-Jun-2000,"1,441.48",-10.70,-0.74%,"1,452.18","1,438.35","1,459.82",-10.70,21.47
22-Jun-2000,"1,452.18",-26.95,-1.82%,"1,479.13","1,448.06","1,479.13",-26.95,31.07
21-Jun-2000,"1,479.13",+3.18,+0.22%,"1,475.95","1,468.49","1,482.24",3.18,13.75
20-Jun-2000,"1,475.95",-10.05,-0.68%,"1,486.00","1,470.23","1,487.22",-10.05,16.99
19-Jun-2000,"1,486.00",+21.54,+1.47%,"1,464.46","1,459.00","1,488.98",21.54,29.98
16-Jun-2000,"1,464.46",-14.27,-0.97%,"1,478.73","1,460.33","1,480.95",-14.27,20.62
15-Jun-2000,"1,478.73",+8.19,+0.56%,"1,470.54","1,464.46","1,482.02",8.19,17.56
14-Jun-2000,"1,470.54",+1.10,+0.07%,"1,469.44","1,467.84","1,483.58",1.10,15.74
13-Jun-2000,"1,469.44",+23.44,+1.62%,"1,446.00","1,442.49","1,470.36",23.44,27.87
12-Jun-2000,"1,446.00",-10.95,-0.75%,"1,456.95","1,445.99","1,463.01",-10.95,17.02
09-Jun-2000,"1,456.95",-4.72,-0.32%,"1,461.67","1,454.88","1,472.66",-4.72,17.78
08-Jun-2000,"1,461.67",-9.69,-0.66%,"1,471.36","1,456.47","1,475.64",-9.69,19.17
07-Jun-2000,"1,471.36",+13.52,+0.93%,"1,457.84","1,455.22","1,474.57",13.52,19.35
06-Jun-2000,"1,457.84",-9.79,-0.67%,"1,467.63","1,454.78","1,471.32",-9.79,16.54
05-Jun-2000,"1,467.63",-9.63,-0.65%,"1,477.26","1,464.67","1,477.26",-9.63,12.59
02-Jun-2000,"1,477.26",+28.45,+1.96%,"1,448.81","1,448.81","1,483.43",28.45,34.62
01-Jun-2000,"1,448.81",+28.21,+1.99%,"1,420.60","1,420.60","1,448.81",28.21,28.21
31-May-2000,"1,420.60",-1.85,-0.13%,"1,422.44","1,415.39","1,434.56",-1.84,19.17
30-May-2000,"1,422.45",+44.43,+3.22%,"1,378.02","1,377.80","1,422.45",44.43,44.65
26-May-2000,"1,378.02",-3.50,-0.25%,"1,381.52","1,369.80","1,391.55",-3.50,21.75
25-May-2000,"1,381.52",-17.53,-1.25%,"1,399.05","1,373.99","1,411.89",-17.53,37.90
24-May-2000,"1,399.05",+25.19,+1.83%,"1,373.86","1,361.20","1,401.41",25.19,40.21
23-May-2000,"1,373.86",-26.86,-1.92%,"1,400.72","1,373.43","1,403.77",-26.86,30.34
22-May-2000,"1,400.72",-6.23,-0.44%,"1,406.95","1,368.62","1,410.32",-6.23,41.70
19-May-2000,"1,406.95",-30.26,-2.11%,"1,437.21","1,401.74","1,437.21",-30.26,35.47
18-May-2000,"1,437.21",-10.59,-0.73%,"1,447.80","1,436.65","1,457.96",-10.59,21.31
17-May-2000,"1,447.80",-18.24,-1.24%,"1,466.04","1,441.63","1,466.04",-18.24,24.41
16-May-2000,"1,466.04",+13.68,+0.94%,"1,452.36","1,450.76","1,470.40",13.68,19.64
15-May-2000,"1,452.36",+31.40,+2.21%,"1,420.96","1,417.05","1,452.38",31.40,35.33
12-May-2000,"1,420.96",+13.15,+0.93%,"1,407.81","1,407.81","1,430.20",13.15,22.39
11-May-2000,"1,407.81",+24.76,+1.79%,"1,383.05","1,383.05","1,410.25",24.76,27.20
10-May-2000,"1,383.05",-29.09,-2.06%,"1,412.14","1,375.21","1,412.14",-29.09,36.93
09-May-2000,"1,412.14",-12.03,-0.84%,"1,424.17","1,401.86","1,429.81",-12.03,27.95
08-May-2000,"1,424.17",-8.46,-0.59%,"1,432.63","1,416.92","1,432.63",-8.46,15.71
05-May-2000,"1,432.63",+23.06,+1.64%,"1,409.57","1,405.16","1,435.87",23.06,30.71
04-May-2000,"1,409.57",-5.53,-0.39%,"1,415.10","1,404.98","1,420.51",-5.53,15.53
03-May-2000,"1,415.10",-31.19,-2.16%,"1,446.29","1,398.36","1,446.29",-31.19,47.93
02-May-2000,"1,446.29",-21.96,-1.50%,"1,468.25","1,445.14","1,468.25",-21.96,23.11
01-May-2000,"1,468.25",+15.82,+1.09%,"1,452.43","1,452.43","1,481.43",15.82,29.00
28-Apr-2000,"1,452.43",-12.49,-0.85%,"1,464.92","1,448.48","1,473.42",-12.49,24.94
27-Apr-2000,"1,464.92",+3.93,+0.27%,"1,460.99","1,434.85","1,469.14",3.93,34.29
26-Apr-2000,"1,460.99",-16.45,-1.11%,"1,477.44","1,457.27","1,482.81",-16.45,25.54
25-Apr-2000,"1,477.44",+47.58,+3.33%,"1,429.86","1,429.86","1,477.67",47.58,47.81
24-Apr-2000,"1,429.86",-4.68,-0.33%,"1,434.54","1,407.15","1,434.54",-4.68,27.39
20-Apr-2000,"1,434.54",+7.07,+0.50%,"1,427.47","1,421.98","1,435.43",7.07,13.45
19-Apr-2000,"1,427.47",-14.14,-0.98%,"1,441.61","1,425.26","1,447.69",-14.14,22.43
18-Apr-2000,"1,441.61",+40.17,+2.87%,"1,401.44","1,397.61","1,441.61",40.17,44.00
17-Apr-2000,"1,401.44",+44.88,+3.31%,"1,356.56","1,346.68","1,401.48",44.88,54.80
14-Apr-2000,"1,356.56",-83.95,-5.83%,"1,440.51","1,339.40","1,440.51",-83.95,101.11
13-Apr-2000,"1,440.51",-26.66,-1.82%,"1,467.17","1,440.34","1,477.36",-26.66,37.02
12-Apr-2000,"1,467.17",-33.42,-2.23%,"1,500.59","1,466.15","1,510.59",-33.42,44.44
11-Apr-2000,"1,500.59",-3.87,-0.26%,"1,504.46","1,486.78","1,512.80",-3.87,26.02
10-Apr-2000,"1,504.46",-11.89,-0.78%,"1,516.35","1,503.02","1,527.11",-11.89,24.09
07-Apr-2000,"1,516.35",+15.01,+1.00%,"1,501.34","1,501.34","1,518.68",15.01,17.34
06-Apr-2000,"1,501.34",+13.97,+0.94%,"1,487.37","1,487.37","1,511.76",13.97,24.39
05-Apr-2000,"1,487.37",-7.36,-0.49%,"1,494.73","1,478.06","1,506.55",-7.36,28.49
04-Apr-2000,"1,494.73",-11.24,-0.75%,"1,505.98","1,417.22","1,526.22",-11.25,109.00
03-Apr-2000,"1,505.97",+7.39,+0.49%,"1,498.58","1,487.09","1,507.08",7.39,19.99
31-Mar-2000,"1,498.58",+10.66,+0.72%,"1,487.92","1,484.53","1,519.77",10.66,35.24
30-Mar-2000,"1,487.92",-20.60,-1.37%,"1,508.52","1,474.63","1,517.43",-20.60,42.80
29-Mar-2000,"1,508.52",+0.79,+0.05%,"1,507.73","1,497.32","1,521.36",0.79,24.04
28-Mar-2000,"1,507.73",-16.13,-1.06%,"1,523.86","1,507.20","1,527.20",-16.13,20.00
27-Mar-2000,"1,523.86",-3.60,-0.24%,"1,527.46","1,518.62","1,534.66",-3.60,16.04
24-Mar-2000,"1,527.46",+0.11,+0.01%,"1,527.35","1,516.85","1,553.11",0.11,36.26
23-Mar-2000,"1,527.35",+26.71,+1.78%,"1,500.64","1,493.76","1,532.13",26.71,38.37
22-Mar-2000,"1,500.64",+6.77,+0.45%,"1,493.87","1,487.40","1,505.04",6.77,17.64
21-Mar-2000,"1,493.87",+37.24,+2.56%,"1,456.63","1,446.04","1,493.93",37.24,47.89
20-Mar-2000,"1,456.63",-7.84,-0.54%,"1,464.47","1,448.43","1,470.23",-7.84,21.80
17-Mar-2000,"1,464.47",+6.00,+0.41%,"1,458.47","1,453.20","1,476.64",6.00,23.44
16-Mar-2000,"1,458.47",+66.32,+4.76%,"1,392.15","1,392.15","1,458.47",66.32,66.32
15-Mar-2000,"1,392.15",+33.00,+2.43%,"1,359.15","1,356.99","1,397.99",33.00,41.00
14-Mar-2000,"1,359.15",-24.47,-1.77%,"1,383.62","1,359.14","1,395.33",-24.47,36.19
13-Mar-2000,"1,383.62",-11.45,-0.82%,"1,395.07","1,365.31","1,398.45",-11.45,33.14
10-Mar-2000,"1,395.07",-6.62,-0.47%,"1,401.69","1,392.07","1,413.38",-6.62,21.31
09-Mar-2000,"1,401.69",+34.99,+2.56%,"1,366.70","1,357.85","1,401.82",34.99,43.97
08-Mar-2000,"1,366.70",+11.08,+0.82%,"1,355.62","1,346.50","1,373.59",11.08,27.09
07-Mar-2000,"1,355.62",-35.66,-2.56%,"1,391.28","1,349.60","1,399.57",-35.66,49.97
06-Mar-2000,"1,391.28",-17.89,-1.27%,"1,409.17","1,384.79","1,409.81",-17.89,25.02
03-Mar-2000,"1,409.17",+27.41,+1.98%,"1,381.76","1,381.76","1,410.88",27.41,29.12
02-Mar-2000,"1,381.76",+2.57,+0.19%,"1,379.19","1,370.32","1,386.91",2.57,16.59
01-Mar-2000,"1,379.19",+12.77,+0.93%,"1,366.42","1,366.42","1,383.00",12.77,16.58
29-Feb-2000,"1,366.42",+18.37,+1.36%,"1,348.05","1,348.05","1,369.51",18.37,21.46
28-Feb-2000,"1,348.05",+14.69,+1.10%,"1,333.36","1,325.02","1,360.82",14.69,35.80
25-Feb-2000,"1,333.36",-20.07,-1.48%,"1,353.43","1,329.12","1,362.12",-20.07,33.00
24-Feb-2000,"1,353.43",-7.26,-0.53%,"1,360.69","1,329.90","1,364.49",-7.26,34.59
23-Feb-2000,"1,360.69",+8.52,+0.63%,"1,352.17","1,342.42","1,370.12",8.52,27.70
22-Feb-2000,"1,352.17",+6.08,+0.45%,"1,346.09","1,331.97","1,358.11",6.08,26.14
18-Feb-2000,"1,346.09",-42.17,-3.04%,"1,388.26","1,345.29","1,388.26",-42.17,42.97
17-Feb-2000,"1,388.26",+0.59,+0.04%,"1,387.67","1,380.07","1,399.83",0.59,19.76
16-Feb-2000,"1,387.67",-14.38,-1.03%,"1,402.05","1,385.58","1,404.72",-14.38,19.14
15-Feb-2000,"1,402.05",+12.11,+0.87%,"1,389.94","1,376.21","1,407.81",12.11,31.60
14-Feb-2000,"1,389.94",+2.82,+0.20%,"1,387.12","1,380.53","1,394.93",2.82,14.40
11-Feb-2000,"1,387.12",-29.71,-2.10%,"1,416.83","1,379.15","1,416.83",-29.71,37.68
10-Feb-2000,"1,416.83",+5.13,+0.36%,"1,411.70","1,406.37","1,422.01",5.13,15.64
09-Feb-2000,"1,411.70",-30.02,-2.08%,"1,443.29","1,411.64","1,444.38",-31.59,32.74
08-Feb-2000,"1,441.72",+17.48,+1.23%,"1,424.24","1,424.24","1,442.02",17.48,17.78
07-Feb-2000,"1,424.24",-0.13,-0.01%,"1,424.37","1,413.33","1,427.23",-0.13,13.90
04-Feb-2000,"1,424.37",-0.60,-0.04%,"1,424.97","1,420.53","1,436.01",-0.60,15.48
